date,time,username,name,tweet,polarity,sentiment
7/24/2020,15:55:10,jaysiegan,Jay Siegan,The Save Our Stages Act introduced this week in Congres would provide SBA grants for independent live music venues affected by COVID 19 We need the SaveOurStagesAct and RestartAct passed to save venues Share send in the new letter to Congress at,0.090909091,positive
7/24/2020,14:41:40,singitpretty,Tracey Whitney,Thank you for representing our glorious state Please also Support the RESTARTAct,0,neutral
7/24/2020,14:35:41,denny_hardwick,Denny Hardwick,Pass the RESTARTAct and help the music community survive COVID 19 DistrictAdvocate,0,neutral
7/24/2020,13:47:36,lyndae2262,Lynda2262,There s a list of member venues on this site I went through it and found I ve been in 148 of these venues mostly to see you I m sure you ve been in far more Hoping passage of the SaveOurStagesAct and RestartAct will ensure getting to see you there again,0.4,positive
7/24/2020,12:31:04,canyonagoura,The Canyon Agoura Hills,We applaud the new Save Our Stages Act introduced this week in Congress We NEED the SaveOurStagesAct and RestartAct passed in order to keep venues like us all over America from closing permanently please help share amp send in the new letter to Congress,0.136363636,positive
7/24/2020,12:26:27,thefamilycrest,The Family Crest,Independent music venues are in dire need of our support Visit to support the SOS Act amp RestartAct Think of your favorite clubs think of them closing for good Then please tell your legislators to save these venues The time is now SaveOurStages,0.4,positive
7/24/2020,12:12:56,anngelle,Anngelle Wood,Lifeline to independent venues across the country Help push the SaveOurStagesAct amp RESTARTact to keep independent venues nationwide from closing permanently SaveOurStages,0,neutral
7/24/2020,11:20:20,nivassoc,NIVA SaveOurStages,Thanks We desperately need to pass the SaveOurStagesAct amp RESTARTact to save independent venues nationwide Make your voice heard at,-0.133333333,negative
7/24/2020,11:10:17,candlerparkfest,Candler Park Music Festival,We applaud the new bipartisan Save Our Stages Act recently introduced in Congress This Act would provide Small Business Admin grants for independent live music venue operators affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct passed,0.004545455,positive
7/24/2020,11:10:07,rivalent,Rival Entertainment,We applaud the new bipartisan Save Our Stages Act recently introduced in Congress This Act would provide Small Business Admin grants for independent live music venue operators affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct passed,0.004545455,positive
7/24/2020,11:07:36,centerstageatl,Center Stage Atlanta,CALL TO ACTION Please go to to support the SaveOurStagesAct and RestartAct Tell your legislators to save independent venues This is our final push to Congress and there won t be another opportunity Please help us amp SaveOurStages now,0.033333333,positive
7/24/2020,11:01:47,artsgaragefl,Arts Garage,The SOS Act would provide grants for independent live music venue operators affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct passed in order to keep venues like us from closing permanently Share and send in the letter at,0.068181818,positive
7/24/2020,10:14:33,jesmazing,Jes,This week MORE THAN EVER We NEED the SaveOurStagesAct and RestartAct passed in order to keep live music venues from closing permanently Please share and send in the new letter to Congress at livemusic festivals concerts music SaveOurStages,0.257575758,positive
7/24/2020,9:40:35,elevendorm,Dorm Eleven,a new bipartisan Save Our Stages Act was introduced this week in Congress The SOS Act would provide Small Business Administration grants for independent live music venue operators affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct,0.005681818,positive
7/24/2020,9:39:23,willycardin,Willy Cardin,a new bipartisan Save Our Stages Act was introduced this week in Congress The SOS Act would provide Small Business Administration grants for independent live music venue operators affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct visit,0.005681818,positive
7/24/2020,8:36:04,hollycappuccino,holly cappuccino,Live music and comedy venues were the first to close and will be the last to re open Please support the SaveOurStagesAct and the RESTARTAct to help venues survive the next six months via BoxOfficeGirl Restart SaveOurStages,0.077272727,positive
7/23/2020,21:44:59,highdivegville,High Dive,We NEED the SaveOurStagesAct and RestartAct passed in order to keep venues like us from closing permanently,0,neutral
7/23/2020,20:42:45,tractortavern,Tractor Tavern,This is HUGE The updated form on shows you want support for both the restartact amp the new saveourstagesact which is dedicated funding for venues promoters and MUSIC FESTIVALS,0.268181818,positive
7/23/2020,18:06:25,concordhall,Concord Music Hall,The SOS Act would provide grants for independent venues across the country that are affected by the indefinite shutdown We NEED the SaveOurStagesAct amp RestartAct passed in order to keep indie venues like Concord from closing permanently Take action,0.033333333,positive
7/23/2020,17:23:07,billfrisell,Bill Frisell,Hey EVERYBODY click the link below to let your legislators know to support the RestartAct so we can get some much needed help to our cherished independent live music venues Spread the word far amp wide savelivemusic,0.067272727,positive
7/23/2020,16:38:52,grcmc,GR Community Media Center,Help support amp other local independent venues Sign your name at to ask legislators to support the bipartisan backed SaveOurStagesAct amp RestartAct both of which would ensure the survival of independent venues across the nation,-0.03125,negative
7/23/2020,16:09:36,3rdandlindsley,3rd and Lindsley,We applaud the new bipartisan Save Our Stages Act introduced this week in Congress We NEED the SaveOurStagesAct and RestartAct passed in order to keep venues like us from closing permanently Please share and send in the new letter to Congress at,0.136363636,positive
7/23/2020,15:58:56,rscotthumphreys,Scott Humphreys,Live music and comedy venues the first to close and will be the last to re open Support and co sponsor S 4258 Save Our Stages Act and S 3814 H R 7481 RESTARTAct help venues survive the next six months Work with to SaveOurStages,0.077272727,positive
7/23/2020,15:38:54,ohboyrecords,Oh Boy Records,Yesterday both our Senators in Tennessee amp cosponsored the RESTARTACT To show you how dire the situation is for independent venues we will now send out a tweet that mentions their names without critique SaveOurStages,0,neutral
7/23/2020,15:03:21,tbaker1966,Tom Baker,RestartAct SaveOurStages SaveourStagesAct,0,neutral
7/23/2020,14:56:05,kauthor47,Jamie,It s working Save Our Stages Act introduced by Senator R TX and Senator D MN We NEED the SaveOurStagesAct and the RestartAct passed in order to keep independent venues from closing permanently SaveOurStages,0,neutral
7/23/2020,14:49:04,dcfconcerts,DCF Concerts,We NEED the SaveOurStagesAct and RestartAct passed in order to keep venues from closing permanently Please share and send in the new letter to Congress at,0.136363636,positive
7/23/2020,14:46:56,diamondballroom,Diamond Ballroom,We NEED the SaveOurStagesAct and RestartAct passed in order to keep venues like us from closing permanently Please share and send in the new letter to Congress at,0.136363636,positive
7/23/2020,14:46:33,tulsatheater,Tulsa Theater,We NEED the SaveOurStagesAct and RestartAct passed in order to keep venues like us from closing permanently Please share and send in the new letter to Congress at,0.136363636,positive
7/23/2020,14:31:10,roselandpdx,Roseland Theater,We NEED the SaveOurStagesAct and RestartAct passed in order to keep venues like us from closing permanently Please share and send in the new letter to Congress at 2 2,0.136363636,positive
7/23/2020,14:21:58,stp_brokenbones,St Paul and The BB,SaveOurStages Please join to ask Congress to support the RestartAct to keep independent venues from closing permanently More info,0.25,positive
7/23/2020,14:21:01,darylshouseclub,Daryl s House Club,The SOS Act would provide Small Business Administration grants for independent live music venue operators affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct passed Share and send in the new letter to Congress at,0.005681818,positive
7/23/2020,14:12:25,southeasternrec,Southeastern Records,SaveOurStages Please join to ask Congress to support the RestartAct to keep independent venues from closing permanently More info,0.25,positive
7/23/2020,14:07:58,sggoodmanky,S G Goodman,saveourstages Please join to ask Congress to support the RestartAct to keep independent venues from closing permanently More info,0.25,positive
7/23/2020,14:00:28,djsterlingolden,Sterling Golden,Passing the SaveOurStagesAct amp the RestartAct in order to provide Small Business grants for independent live music venue operators is a MUST Go to for more Then grab tix for EMBRACE a virtual benefit for 9 13,0.096590909,positive
7/23/2020,13:38:21,bayliotta,Justin N,We need your help as well Steinberg RESTARTact SOSact saveourstages,0,neutral
7/23/2020,13:36:31,carolinesonbway,Carolines on Broadway,2 2 We NEED the SaveOurStagesAct and RestartAct passed in order to keep independent venues from closing permanently Please share and send in the new letter to Congress at,0.068181818,positive
7/23/2020,13:20:56,katmarrtinez,Kat,We applaud the new bipartisan Save Our Stages Act introduced this week in Congress The SOS Act would provide Small Business Administration grants for independent live music venue operators affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct passed,0.005681818,positive
7/23/2020,13:20:56,katmarrtinez,Kat,We applaud the new bipartisan Save Our Stages Act introduced this week in Congress The SOS Act would provide Small Business Administration grants for independent live music venue operators affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct passed,0.005681818,positive
7/23/2020,13:20:56,katmarrtinez,Kat,We applaud the new bipartisan Save Our Stages Act introduced this week in Congress The SOS Act would provide Small Business Administration grants for independent live music venue operators affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct passed,0.005681818,positive
7/23/2020,13:15:38,erikremec,Erik Remec,Spread the word If concerts don t resume in 2020 90 of independent venues in the US will most likely not open again Go to amp tell your legislators to help independent live music venues by supporting the SaveOurStagesAct and RestartAct,0.126623377,positive
7/23/2020,12:56:27,onjell,clogs unravelling,Any amp all of them for SaveOurStagesAct and the RestartAct Live I have worked but more so LIVED in one industry my entire adult life amp I truly can t understand my life without this industry that is desperately in danger right now,0.07034632,positive
7/23/2020,12:54:23,spybar,Spybar,The SOS Act would provide Small Business Administration grants for independent venues affected by COVID 19 We NEED the SaveOurStagesAct and RestartAct passed in order to ensure the survival of venues like Spybar Sign then sign again,-0.125,negative
